entry_bar,exit_bar,pnl_pip,outcome,sl_pip,tp_pip,exit_kind,direction,t_entry,t_exit,src_card
514943,514947,11.400000000000272,win,161.76600000000067,161.76600000000067,0,long,1603390800000000000,1603393200000000000,XAUUSD-M10
515795,515799,-4.900000000000818,loss,161.76600000000067,161.76600000000067,0,long,1603902000000000000,1603904400000000000,XAUUSD-M10
515934,515938,58.80000000000037,win,161.76600000000067,161.76600000000067,0,long,1603985400000000000,1603987800000000000,XAUUSD-M10
516073,516077,14.2,win,161.76600000000067,161.76600000000067,0,long,1604068800000000000,1604071200000000000,XAUUSD-M10
516722,516723,-165.06600000000068,loss,161.76600000000067,161.76600000000067,2,long,1604458200000000000,1604458800000000000,XAUUSD-M10
517476,517480,-32.099999999998815,loss,161.76600000000067,161.76600000000067,0,long,1604910600000000000,1604913000000000000,XAUUSD-M10
517507,517509,-165.06600000000068,loss,161.76600000000067,161.76600000000067,2,long,1604929200000000000,1604930400000000000,XAUUSD-M10
517774,517778,26.300000000000363,win,161.76600000000067,161.76600000000067,0,long,1605089400000000000,1605091800000000000,XAUUSD-M10
517779,517783,8.199999999998635,win,161.76600000000067,161.76600000000067,0,long,1605092400000000000,1605094800000000000,XAUUSD-M10
517792,517796,60.00000000000155,win,161.76600000000067,161.76600000000067,0,long,1605100200000000000,1605102600000000000,XAUUSD-M10
517957,517961,34.29999999999991,win,161.76600000000067,161.76600000000067,0,long,1605199200000000000,1605201600000000000,XAUUSD-M10
518517,518521,40.59999999999873,win,161.76600000000067,161.76600000000067,0,long,1605535200000000000,1605537600000000000,XAUUSD-M10
518958,518962,41.800000000002186,win,161.76600000000067,161.76600000000067,0,long,1605799800000000000,1605802200000000000,XAUUSD-M10
519542,519546,-33.89999999999945,loss,161.76600000000067,161.76600000000067,0,long,1606150200000000000,1606152600000000000,XAUUSD-M10
519606,519610,0.10000000000145537,win,161.76600000000067,161.76600000000067,0,long,1606188600000000000,1606191000000000000,XAUUSD-M10
519645,519649,-21.399999999999455,loss,161.76600000000067,161.76600000000067,0,long,1606212000000000000,1606214400000000000,XAUUSD-M10
519650,519654,6.600000000000091,win,161.76600000000067,161.76600000000067,0,long,1606215000000000000,1606217400000000000,XAUUSD-M10
519659,519663,-48.600000000002,loss,161.76600000000067,161.76600000000067,0,long,1606220400000000000,1606222800000000000,XAUUSD-M10
519740,519744,-22.599999999998364,loss,161.76600000000067,161.76600000000067,0,long,1606269000000000000,1606271400000000000,XAUUSD-M10
519747,519751,-5.699999999997817,loss,161.76600000000067,161.76600000000067,0,long,1606273200000000000,1606275600000000000,XAUUSD-M10
519831,519835,-1.800000000001364,loss,161.76600000000067,161.76600000000067,0,long,1606323600000000000,1606326000000000000,XAUUSD-M10
520116,520120,4.999999999999273,win,161.76600000000067,161.76600000000067,0,long,1606494600000000000,1606497000000000000,XAUUSD-M10
520455,520459,-24.799999999998636,loss,161.76600000000067,161.76600000000067,0,long,1606698000000000000,1606700400000000000,XAUUSD-M10
520478,520482,34.100000000000094,win,161.76600000000067,161.76600000000067,0,long,1606711800000000000,1606714200000000000,XAUUSD-M10
520688,520692,-15.200000000000546,loss,161.76600000000067,161.76600000000067,0,long,1606837800000000000,1606840200000000000,XAUUSD-M10
520830,520834,-5.099999999998363,loss,161.76600000000067,161.76600000000067,0,long,1606923000000000000,1606925400000000000,XAUUSD-M10
520977,520981,-65.39999999999809,loss,161.76600000000067,161.76600000000067,0,long,1607011200000000000,1607013600000000000,XAUUSD-M10
521122,521126,-22.700000000000546,loss,161.76600000000067,161.76600000000067,0,long,1607098200000000000,1607100600000000000,XAUUSD-M10
521556,521559,158.46600000000066,win,161.76600000000067,161.76600000000067,1,long,1607358600000000000,1607360400000000000,XAUUSD-M10
521702,521706,-21.900000000001274,loss,161.76600000000067,161.76600000000067,0,long,1607446200000000000,1607448600000000000,XAUUSD-M10
521836,521840,-8.599999999999728,loss,161.76600000000067,161.76600000000067,0,long,1607526600000000000,1607529000000000000,XAUUSD-M10
521947,521951,-8.39999999999991,loss,161.76600000000067,161.76600000000067,0,long,1607593200000000000,1607595600000000000,XAUUSD-M10
521974,521978,-5.899999999999909,loss,161.76600000000067,161.76600000000067,0,long,1607609400000000000,1607611800000000000,XAUUSD-M10
522126,522130,-7.200000000001,loss,161.76600000000067,161.76600000000067,0,long,1607700600000000000,1607703000000000000,XAUUSD-M10
522564,522568,-109.00000000000163,loss,161.76600000000067,161.76600000000067,0,long,1607963400000000000,1607965800000000000,XAUUSD-M10
522717,522721,16.79999999999991,win,161.76600000000067,161.76600000000067,0,long,1608055200000000000,1608057600000000000,XAUUSD-M10
522849,522853,-11.799999999999091,loss,161.76600000000067,161.76600000000067,0,long,1608134400000000000,1608136800000000000,XAUUSD-M10
522879,522883,25.50000000000109,win,161.76600000000067,161.76600000000067,0,long,1608152400000000000,1608154800000000000,XAUUSD-M10
522989,522993,82.80000000000128,win,161.76600000000067,161.76600000000067,0,long,1608218400000000000,1608220800000000000,XAUUSD-M10
523142,523146,5.099999999999182,win,161.76600000000067,161.76600000000067,0,long,1608310200000000000,1608312600000000000,XAUUSD-M10
523533,523537,-4.499999999998908,loss,161.76600000000067,161.76600000000067,0,long,1608544800000000000,1608547200000000000,XAUUSD-M10
523780,523784,-11.299999999999546,loss,161.76600000000067,161.76600000000067,0,long,1608693000000000000,1608695400000000000,XAUUSD-M10
523860,523864,-27.600000000000637,loss,161.76600000000067,161.76600000000067,0,long,1608741000000000000,1608743400000000000,XAUUSD-M10
524574,524578,19.399999999999817,win,161.76600000000067,161.76600000000067,0,long,1609169400000000000,1609171800000000000,XAUUSD-M10
524736,524740,-54.19999999999918,loss,161.76600000000067,161.76600000000067,0,long,1609266600000000000,1609269000000000000,XAUUSD-M10
524743,524747,4.100000000000091,win,161.76600000000067,161.76600000000067,0,long,1609270800000000000,1609273200000000000,XAUUSD-M10
525586,525590,19.099999999997817,win,161.76600000000067,161.76600000000067,0,long,1609776600000000000,1609779000000000000,XAUUSD-M10
525701,525705,14.499999999999726,win,161.76600000000067,161.76600000000067,0,long,1609845600000000000,1609848000000000000,XAUUSD-M10
525722,525726,-7.1999999999987265,loss,161.76600000000067,161.76600000000067,0,long,1609858200000000000,1609860600000000000,XAUUSD-M10
526125,526129,48.60000000000055,win,161.76600000000067,161.76600000000067,0,long,1610100000000000000,1610102400000000000,XAUUSD-M10
526875,526879,60.49999999999882,win,161.76600000000067,161.76600000000067,0,long,1610550000000000000,1610552400000000000,XAUUSD-M10
526927,526937,30.499999999998817,win,161.76600000000067,161.76600000000067,0,long,1610581200000000000,1610587200000000000,XAUUSD-M10
526956,526960,22.90000000000118,win,161.76600000000067,161.76600000000067,0,long,1610598600000000000,1610601000000000000,XAUUSD-M10
527167,527171,44.999999999999275,win,161.76600000000067,161.76600000000067,0,long,1610725200000000000,1610727600000000000,XAUUSD-M10
527751,527755,19.60000000000191,win,161.76600000000067,161.76600000000067,0,long,1611075600000000000,1611078000000000000,XAUUSD-M10
527893,527897,66.79999999999991,win,161.76600000000067,161.76600000000067,0,long,1611160800000000000,1611163200000000000,XAUUSD-M10
528033,528037,-4.500000000001182,loss,161.76600000000067,161.76600000000067,0,long,1611244800000000000,1611247200000000000,XAUUSD-M10
528174,528178,5.900000000000728,win,161.76600000000067,161.76600000000067,0,long,1611329400000000000,1611331800000000000,XAUUSD-M10
528615,528619,16.7,win,161.76600000000067,161.76600000000067,0,long,1611594000000000000,1611596400000000000,XAUUSD-M10
528902,528906,72.19999999999955,win,161.76600000000067,161.76600000000067,0,long,1611766200000000000,1611768600000000000,XAUUSD-M10
529039,529043,51.79999999999991,win,161.76600000000067,161.76600000000067,0,long,1611848400000000000,1611850800000000000,XAUUSD-M10
529155,529159,-23.599999999999728,loss,161.76600000000067,161.76600000000067,0,long,1611918000000000000,1611920400000000000,XAUUSD-M10
529721,529725,-19.199999999999182,loss,161.76600000000067,161.76600000000067,0,long,1612257600000000000,1612260000000000000,XAUUSD-M10
529920,529924,-34.900000000000816,loss,161.76600000000067,161.76600000000067,0,long,1612377000000000000,1612379400000000000,XAUUSD-M10
530047,530050,-165.06600000000068,loss,161.76600000000067,161.76600000000067,2,long,1612453200000000000,1612455000000000000,XAUUSD-M10
530190,530194,-73.20000000000009,loss,161.76600000000067,161.76600000000067,0,long,1612539000000000000,1612541400000000000,XAUUSD-M10
530535,530539,7.2999999999994545,win,161.76600000000067,161.76600000000067,0,long,1612746000000000000,1612748400000000000,XAUUSD-M10
530774,530778,46.600000000000094,win,161.76600000000067,161.76600000000067,0,long,1612889400000000000,1612891800000000000,XAUUSD-M10
530916,530920,-18.599999999999728,loss,161.76600000000067,161.76600000000067,0,long,1612974600000000000,1612977000000000000,XAUUSD-M10
531212,531216,-25.99999999999982,loss,161.76600000000067,161.76600000000067,0,long,1613152200000000000,1613154600000000000,XAUUSD-M10
531777,531781,-64.4999999999989,loss,161.76600000000067,161.76600000000067,0,long,1613491200000000000,1613493600000000000,XAUUSD-M10
531917,531921,-20.39999999999809,loss,161.76600000000067,161.76600000000067,0,long,1613575200000000000,1613577600000000000,XAUUSD-M10
532065,532069,-53.89999999999945,loss,161.76600000000067,161.76600000000067,0,long,1613664000000000000,1613666400000000000,XAUUSD-M10
532131,532135,16.29999999999809,win,161.76600000000067,161.76600000000067,0,long,1613703600000000000,1613706000000000000,XAUUSD-M10
532151,532155,28.700000000000454,win,161.76600000000067,161.76600000000067,0,long,1613715600000000000,1613718000000000000,XAUUSD-M10
532174,532178,24.40000000000209,win,161.76600000000067,161.76600000000067,0,long,1613729400000000000,1613731800000000000,XAUUSD-M10
532207,532211,42.69999999999909,win,161.76600000000067,161.76600000000067,0,long,1613749200000000000,1613751600000000000,XAUUSD-M10
532637,532641,5.200000000001364,win,161.76600000000067,161.76600000000067,0,long,1614007200000000000,1614009600000000000,XAUUSD-M10
532788,532792,27.099999999999635,win,161.76600000000067,161.76600000000067,0,long,1614097800000000000,1614100200000000000,XAUUSD-M10
532929,532933,-80.8,loss,161.76600000000067,161.76600000000067,0,long,1614182400000000000,1614184800000000000,XAUUSD-M10
533043,533047,20.600000000001,win,161.76600000000067,161.76600000000067,0,long,1614250800000000000,1614253200000000000,XAUUSD-M10
533933,533937,-30.500000000000274,loss,161.76600000000067,161.76600000000067,0,long,1614784800000000000,1614787200000000000,XAUUSD-M10
534797,534801,83.100000000001,win,161.76600000000067,161.76600000000067,0,long,1615303200000000000,1615305600000000000,XAUUSD-M10
534949,534953,-50.40000000000036,loss,161.76600000000067,161.76600000000067,0,long,1615394400000000000,1615396800000000000,XAUUSD-M10
535092,535096,-32.39999999999854,loss,161.76600000000067,161.76600000000067,0,long,1615480200000000000,1615482600000000000,XAUUSD-M10
535232,535236,-29.90000000000082,loss,161.76600000000067,161.76600000000067,0,long,1615564200000000000,1615566600000000000,XAUUSD-M10
535668,535672,7.3999999999993635,win,161.76600000000067,161.76600000000067,0,long,1615825800000000000,1615828200000000000,XAUUSD-M10
535984,535988,-29.899999999998546,loss,161.76600000000067,161.76600000000067,0,long,1616015400000000000,1616017800000000000,XAUUSD-M10
536066,536070,13.600000000000545,win,161.76600000000067,161.76600000000067,0,long,1616064600000000000,1616067000000000000,XAUUSD-M10
536238,536242,-18.70000000000191,loss,161.76600000000067,161.76600000000067,0,long,1616167800000000000,1616170200000000000,XAUUSD-M10
537126,537130,33.70000000000046,win,161.76600000000067,161.76600000000067,0,long,1616700600000000000,1616703000000000000,XAUUSD-M10
537831,537835,12.199999999999545,win,161.76600000000067,161.76600000000067,0,long,1617123600000000000,1617126000000000000,XAUUSD-M10
540858,540862,-17.199999999998727,loss,161.76600000000067,161.76600000000067,0,long,1618939800000000000,1618942200000000000,XAUUSD-M10
542878,542882,-77.60000000000063,loss,161.76600000000067,161.76600000000067,0,long,1620151800000000000,1620154200000000000,XAUUSD-M10
543299,543303,61.20000000000046,win,161.76600000000067,161.76600000000067,0,long,1620404400000000000,1620406800000000000,XAUUSD-M10
543740,543744,2.0999999999996364,win,161.76600000000067,161.76600000000067,0,long,1620669000000000000,1620671400000000000,XAUUSD-M10
543882,543886,41.7,win,161.76600000000067,161.76600000000067,0,long,1620754200000000000,1620756600000000000,XAUUSD-M10
544022,544026,-72.60000000000063,loss,161.76600000000067,161.76600000000067,0,long,1620838200000000000,1620840600000000000,XAUUSD-M10
544169,544173,20.000000000001545,win,161.76600000000067,161.76600000000067,0,long,1620926400000000000,1620928800000000000,XAUUSD-M10
544185,544189,-39.40000000000127,loss,161.76600000000067,161.76600000000067,0,long,1620936000000000000,1620938400000000000,XAUUSD-M10
545025,545029,158.46600000000066,win,161.76600000000067,161.76600000000067,1,long,1621440000000000000,1621442400000000000,XAUUSD-M10
546189,546193,-3.2000000000000908,loss,161.76600000000067,161.76600000000067,0,long,1622138400000000000,1622140800000000000,XAUUSD-M10
547191,547195,-5.300000000000455,loss,161.76600000000067,161.76600000000067,0,long,1622739600000000000,1622742000000000000,XAUUSD-M10
547332,547336,24.500000000002,win,161.76600000000067,161.76600000000067,0,long,1622824200000000000,1622826600000000000,XAUUSD-M10
548198,548202,1.6000000000000911,win,161.76600000000067,161.76600000000067,0,long,1623343800000000000,1623346200000000000,XAUUSD-M10
548772,548776,60.90000000000073,win,161.76600000000067,161.76600000000067,0,long,1623688200000000000,1623690600000000000,XAUUSD-M10
549090,549094,5.900000000000728,win,161.76600000000067,161.76600000000067,0,long,1623879000000000000,1623881400000000000,XAUUSD-M10
549159,549163,2.6000000000014554,win,161.76600000000067,161.76600000000067,0,long,1623920400000000000,1623922800000000000,XAUUSD-M10
549304,549308,-22.40000000000082,loss,161.76600000000067,161.76600000000067,0,long,1624007400000000000,1624009800000000000,XAUUSD-M10
549311,549315,33.39999999999846,win,161.76600000000067,161.76600000000067,0,long,1624011600000000000,1624014000000000000,XAUUSD-M10
549326,549330,-27.50000000000073,loss,161.76600000000067,161.76600000000067,0,long,1624020600000000000,1624023000000000000,XAUUSD-M10
549340,549344,-119.30000000000136,loss,161.76600000000067,161.76600000000067,0,long,1624029000000000000,1624031400000000000,XAUUSD-M10
549741,549745,1.200000000000455,win,161.76600000000067,161.76600000000067,0,long,1624269600000000000,1624272000000000000,XAUUSD-M10
549773,549777,27.90000000000118,win,161.76600000000067,161.76600000000067,0,long,1624288800000000000,1624291200000000000,XAUUSD-M10
550934,550938,-27.000000000001183,loss,161.76600000000067,161.76600000000067,0,long,1624985400000000000,1624987800000000000,XAUUSD-M10
551365,551369,-2.5999999999983627,loss,161.76600000000067,161.76600000000067,0,long,1625244000000000000,1625246400000000000,XAUUSD-M10
552228,552232,-53.499999999999815,loss,161.76600000000067,161.76600000000067,0,long,1625761800000000000,1625764200000000000,XAUUSD-M10
553821,553825,-9.200000000001456,loss,161.76600000000067,161.76600000000067,0,long,1626717600000000000,1626720000000000000,XAUUSD-M10
553829,553833,1.200000000000455,win,161.76600000000067,161.76600000000067,0,long,1626722400000000000,1626724800000000000,XAUUSD-M10
556415,556419,9.800000000001727,win,161.76600000000067,161.76600000000067,0,long,1628274000000000000,1628276400000000000,XAUUSD-M10
556747,556748,-165.06600000000068,loss,161.76600000000067,161.76600000000067,2,long,1628473200000000000,1628473800000000000,XAUUSD-M10
559441,559445,22.799999999999,win,161.76600000000067,161.76600000000067,0,long,1630089600000000000,1630092000000000000,XAUUSD-M10
562311,562315,-34.09999999999927,loss,161.76600000000067,161.76600000000067,0,long,1631811600000000000,1631814000000000000,XAUUSD-M10
563205,563209,-31.99999999999891,loss,161.76600000000067,161.76600000000067,0,long,1632348000000000000,1632350400000000000,XAUUSD-M10
563318,563322,6.100000000000546,win,161.76600000000067,161.76600000000067,0,long,1632415800000000000,1632418200000000000,XAUUSD-M10
564036,564040,-3.599999999999727,loss,161.76600000000067,161.76600000000067,0,long,1632846600000000000,1632849000000000000,XAUUSD-M10
564332,564336,41.10000000000055,win,161.76600000000067,161.76600000000067,0,long,1633024200000000000,1633026600000000000,XAUUSD-M10
564477,564481,40.79999999999855,win,161.76600000000067,161.76600000000067,0,long,1633111200000000000,1633113600000000000,XAUUSD-M10
565483,565487,-11.30000000000182,loss,161.76600000000067,161.76600000000067,0,long,1633714800000000000,1633717200000000000,XAUUSD-M10
566202,566206,9.299999999999908,win,161.76600000000067,161.76600000000067,0,long,1634146200000000000,1634148600000000000,XAUUSD-M10
567507,567511,74.69999999999955,win,161.76600000000067,161.76600000000067,0,long,1634929200000000000,1634931600000000000,XAUUSD-M10
568362,568366,91.30000000000037,win,161.76600000000067,161.76600000000067,0,long,1635442200000000000,1635444600000000000,XAUUSD-M10
568502,568506,41.400000000000276,win,161.76600000000067,161.76600000000067,0,long,1635526200000000000,1635528600000000000,XAUUSD-M10
569510,569514,79.00000000000018,win,161.76600000000067,161.76600000000067,0,long,1636131000000000000,1636133400000000000,XAUUSD-M10
570229,570233,-42.80000000000045,loss,161.76600000000067,161.76600000000067,0,long,1636562400000000000,1636564800000000000,XAUUSD-M10
570286,570290,-22.40000000000082,loss,161.76600000000067,161.76600000000067,0,long,1636596600000000000,1636599000000000000,XAUUSD-M10
571532,571536,-28.899999999999455,loss,161.76600000000067,161.76600000000067,0,long,1637344200000000000,1637346600000000000,XAUUSD-M10
571543,571547,30.399999999998908,win,161.76600000000067,161.76600000000067,0,long,1637350800000000000,1637353200000000000,XAUUSD-M10
571864,571868,11.500000000000181,win,161.76600000000067,161.76600000000067,0,long,1637543400000000000,1637545800000000000,XAUUSD-M10
571954,571958,-7.100000000001091,loss,161.76600000000067,161.76600000000067,0,long,1637597400000000000,1637599800000000000,XAUUSD-M10
572093,572097,8.400000000000727,win,161.76600000000067,161.76600000000067,0,long,1637680800000000000,1637683200000000000,XAUUSD-M10
572525,572529,41.79999999999991,win,161.76600000000067,161.76600000000067,0,long,1637940000000000000,1637942400000000000,XAUUSD-M10
572919,572923,29.599999999999635,win,161.76600000000067,161.76600000000067,0,long,1638176400000000000,1638178800000000000,XAUUSD-M10
573114,573117,-165.06600000000068,loss,161.76600000000067,161.76600000000067,2,long,1638293400000000000,1638295200000000000,XAUUSD-M10
573216,573220,13.300000000000818,win,161.76600000000067,161.76600000000067,0,long,1638354600000000000,1638357000000000000,XAUUSD-M10
573222,573226,16.50000000000018,win,161.76600000000067,161.76600000000067,0,long,1638358200000000000,1638360600000000000,XAUUSD-M10
573247,573251,-28.599999999999728,loss,161.76600000000067,161.76600000000067,0,long,1638373200000000000,1638375600000000000,XAUUSD-M10
573399,573403,-17.700000000000546,loss,161.76600000000067,161.76600000000067,0,long,1638464400000000000,1638466800000000000,XAUUSD-M10
573549,573553,-18.599999999999728,loss,161.76600000000067,161.76600000000067,0,long,1638554400000000000,1638556800000000000,XAUUSD-M10
581348,581352,-18.39999999999991,loss,161.76600000000067,161.76600000000067,0,long,1643233800000000000,1643236200000000000,XAUUSD-M10
581459,581463,70.39999999999891,win,161.76600000000067,161.76600000000067,0,long,1643300400000000000,1643302800000000000,XAUUSD-M10
581608,581612,-35.50000000000027,loss,161.76600000000067,161.76600000000067,0,long,1643389800000000000,1643392200000000000,XAUUSD-M10
583648,583652,54.90000000000164,win,161.76600000000067,161.76600000000067,0,long,1644613800000000000,1644616200000000000,XAUUSD-M10
584057,584061,5.900000000000728,win,161.76600000000067,161.76600000000067,0,long,1644859200000000000,1644861600000000000,XAUUSD-M10
584183,584187,-3.3,loss,161.76600000000067,161.76600000000067,0,long,1644934800000000000,1644937200000000000,XAUUSD-M10
584231,584235,-11.299999999999546,loss,161.76600000000067,161.76600000000067,0,long,1644963600000000000,1644966000000000000,XAUUSD-M10
584457,584461,-4.5999999999988175,loss,161.76600000000067,161.76600000000067,0,long,1645099200000000000,1645101600000000000,XAUUSD-M10
584481,584485,22.700000000001364,win,161.76600000000067,161.76600000000067,0,long,1645113600000000000,1645116000000000000,XAUUSD-M10
585189,585193,34.79999999999946,win,161.76600000000067,161.76600000000067,0,long,1645538400000000000,1645540800000000000,XAUUSD-M10
585197,585201,8.400000000000727,win,161.76600000000067,161.76600000000067,0,long,1645543200000000000,1645545600000000000,XAUUSD-M10
585430,585434,-115.20000000000054,loss,161.76600000000067,161.76600000000067,0,long,1645683000000000000,1645685400000000000,XAUUSD-M10
586202,586206,-4.199999999999181,loss,161.76600000000067,161.76600000000067,0,long,1646146200000000000,1646148600000000000,XAUUSD-M10
586456,586460,58.100000000001,win,161.76600000000067,161.76600000000067,0,long,1646298600000000000,1646301000000000000,XAUUSD-M10
588625,588629,-18.500000000002093,loss,161.76600000000067,161.76600000000067,0,long,1647600000000000000,1647602400000000000,XAUUSD-M10
588630,588634,40.300000000001276,win,161.76600000000067,161.76600000000067,0,long,1647603000000000000,1647605400000000000,XAUUSD-M10
589089,589093,-11.199999999999637,loss,161.76600000000067,161.76600000000067,0,long,1647878400000000000,1647880800000000000,XAUUSD-M10
589104,589108,-67.60000000000063,loss,161.76600000000067,161.76600000000067,0,long,1647887400000000000,1647889800000000000,XAUUSD-M10
589233,589237,-0.20000000000054552,loss,161.76600000000067,161.76600000000067,0,long,1647964800000000000,1647967200000000000,XAUUSD-M10
589514,589518,63.79999999999809,win,161.76600000000067,161.76600000000067,0,long,1648133400000000000,1648135800000000000,XAUUSD-M10
589662,589666,68.30000000000082,win,161.76600000000067,161.76600000000067,0,long,1648222200000000000,1648224600000000000,XAUUSD-M10
590069,590073,-44.50000000000118,loss,161.76600000000067,161.76600000000067,0,long,1648466400000000000,1648468800000000000,XAUUSD-M10
590233,590237,-59.399999999999,loss,161.76600000000067,161.76600000000067,0,long,1648564800000000000,1648567200000000000,XAUUSD-M10
590314,590318,1.400000000000273,win,161.76600000000067,161.76600000000067,0,long,1648613400000000000,1648615800000000000,XAUUSD-M10
590357,590361,-15.000000000000728,loss,161.76600000000067,161.76600000000067,0,long,1648639200000000000,1648641600000000000,XAUUSD-M10
590380,590384,-30.400000000000365,loss,161.76600000000067,161.76600000000067,0,long,1648653000000000000,1648655400000000000,XAUUSD-M10
590532,590536,-18.20000000000009,loss,161.76600000000067,161.76600000000067,0,long,1648744200000000000,1648746600000000000,XAUUSD-M10
590673,590677,58.599999999998275,win,161.76600000000067,161.76600000000067,0,long,1648828800000000000,1648831200000000000,XAUUSD-M10
591110,591114,50.80000000000082,win,161.76600000000067,161.76600000000067,0,long,1649091000000000000,1649093400000000000,XAUUSD-M10
591257,591261,-25.8,loss,161.76600000000067,161.76600000000067,0,long,1649179200000000000,1649181600000000000,XAUUSD-M10
591391,591395,14.399999999999817,win,161.76600000000067,161.76600000000067,0,long,1649259600000000000,1649262000000000000,XAUUSD-M10
591548,591552,-54.699999999998724,loss,161.76600000000067,161.76600000000067,0,long,1649353800000000000,1649356200000000000,XAUUSD-M10
592111,592115,-19.80000000000091,loss,161.76600000000067,161.76600000000067,0,long,1649691600000000000,1649694000000000000,XAUUSD-M10
592255,592259,41.00000000000064,win,161.76600000000067,161.76600000000067,0,long,1649778000000000000,1649780400000000000,XAUUSD-M10
592403,592407,2.4999999999992726,win,161.76600000000067,161.76600000000067,0,long,1649866800000000000,1649869200000000000,XAUUSD-M10
592549,592553,-22.900000000000365,loss,161.76600000000067,161.76600000000067,0,long,1649954400000000000,1649956800000000000,XAUUSD-M10
593267,593271,-22.600000000000637,loss,161.76600000000067,161.76600000000067,0,long,1650385200000000000,1650387600000000000,XAUUSD-M10
593412,593416,50.19999999999909,win,161.76600000000067,161.76600000000067,0,long,1650472200000000000,1650474600000000000,XAUUSD-M10
593559,593563,-10.000000000000728,loss,161.76600000000067,161.76600000000067,0,long,1650560400000000000,1650562800000000000,XAUUSD-M10
593693,593697,-22.700000000000546,loss,161.76600000000067,161.76600000000067,0,long,1650640800000000000,1650643200000000000,XAUUSD-M10
594079,594083,-3.799999999999545,loss,161.76600000000067,161.76600000000067,0,long,1650872400000000000,1650874800000000000,XAUUSD-M10
594086,594090,-8.3,loss,161.76600000000067,161.76600000000067,0,long,1650876600000000000,1650879000000000000,XAUUSD-M10
594200,594204,-13.39999999999991,loss,161.76600000000067,161.76600000000067,0,long,1650945000000000000,1650947400000000000,XAUUSD-M10
594211,594215,-1.099999999999727,loss,161.76600000000067,161.76600000000067,0,long,1650951600000000000,1650954000000000000,XAUUSD-M10
594270,594274,38.30000000000082,win,161.76600000000067,161.76600000000067,0,long,1650987000000000000,1650989400000000000,XAUUSD-M10
594411,594415,-19.49999999999891,loss,161.76600000000067,161.76600000000067,0,long,1651071600000000000,1651074000000000000,XAUUSD-M10
594535,594539,2.7000000000013644,win,161.76600000000067,161.76600000000067,0,long,1651146000000000000,1651148400000000000,XAUUSD-M10
594554,594558,37.800000000001276,win,161.76600000000067,161.76600000000067,0,long,1651157400000000000,1651159800000000000,XAUUSD-M10
594707,594711,0.19999999999909068,win,161.76600000000067,161.76600000000067,0,long,1651249200000000000,1651251600000000000,XAUUSD-M10
595133,595137,-141.09999999999974,loss,161.76600000000067,161.76600000000067,0,long,1651504800000000000,1651507200000000000,XAUUSD-M10
595283,595287,46.500000000000185,win,161.76600000000067,161.76600000000067,0,long,1651594800000000000,1651597200000000000,XAUUSD-M10
595456,595460,126.00000000000064,win,161.76600000000067,161.76600000000067,0,long,1651698600000000000,1651701000000000000,XAUUSD-M10
595711,595715,6.799999999999909,win,161.76600000000067,161.76600000000067,0,long,1651851600000000000,1651854000000000000,XAUUSD-M10
596139,596143,27.399999999999363,win,161.76600000000067,161.76600000000067,0,long,1652108400000000000,1652110800000000000,XAUUSD-M10
596299,596303,6.800000000002183,win,161.76600000000067,161.76600000000067,0,long,1652204400000000000,1652206800000000000,XAUUSD-M10
596431,596435,103.899999999998,win,161.76600000000067,161.76600000000067,0,long,1652283600000000000,1652286000000000000,XAUUSD-M10
596553,596557,-10.000000000000728,loss,161.76600000000067,161.76600000000067,0,long,1652356800000000000,1652359200000000000,XAUUSD-M10
596562,596566,-50.000000000000725,loss,161.76600000000067,161.76600000000067,0,long,1652362200000000000,1652364600000000000,XAUUSD-M10
596719,596723,-70.8,loss,161.76600000000067,161.76600000000067,0,long,1652456400000000000,1652458800000000000,XAUUSD-M10
597122,597126,37.599999999999184,win,161.76600000000067,161.76600000000067,0,long,1652698200000000000,1652700600000000000,XAUUSD-M10
597301,597305,11.399999999997998,win,161.76600000000067,161.76600000000067,0,long,1652805600000000000,1652808000000000000,XAUUSD-M10
